; Consumer Discretionary; Consumer Staples; Energy; Financials; Health Care; Industrials; Information Technology; Materials; NULL; Real Estate; Telecommunication Services; Utilities; 
991018_000401; 0.731471927204; 0.643669582509; 0.89120590738; 0.620934115667; 1.87513894261; 0.562711270228; 1.36722478814; 0.450119255478; 0.26726190485; 0.616990967417; 1.28575608515; 1.99375232687; 
991018_991119; 0.063628274771; 0.0434744562172; 0.0868283902806; 0.0510954656866; 0.0758987179995; 0.0486843353349; 0.0875980996975; 0.0672310054117; 0.24702380956; 0.0465147082269; 0.20220446856; 0.0848733186711; 
991018_000306; 0.970383245615; 0.423535490949; 0.826092823106; 0.772312175473; 3.70673231601; 0.733687843222; 1.76636220511; 0.521067425713; 0.224404762; 0.611436485718; 2.19623460932; 3.28600939754; 
991119_000306; 0.862057291933; 0.364434589987; 0.779827925721; 0.713401358255; 3.67929689626; 0.674275233487; 1.4823891847; 0.482436215771; -0.0684729064; 0.561085256203; 1.75895387612; 2.9744687008; 
991018_001231; 2.64289392909; 0.0657687874313; -0.0245966475758; -0.10275167167; -0.0386536158336; -0.089153529702; -0.0254662535262; 0.0527491845422; 0.15947464195; 0.00297634707897; -0.121409264177; 0.056643950784; 
000306_001231; 2.40304774431; -0.0999786793557; -0.278023977511; -0.305450027784; -0.398783231743; -0.239970578017; -0.457273302849; -0.280397811088; -0.050005764575; -0.170622913411; -0.484135126521; -0.117246522843; 
161118_170430; 0.0269121749105; 0.0237398408614; 0.0539511594043; -0.0456474453631; 0.0792238231086; 0.043160260094; 0.0367433726136; 0.0670899912023; 0.145636775563; 0.107138666194; -0.0239779498533; 0.0217863125301; 
161201_170430; 0.027323787842; -0.0142349564017; 0.057220226909; -0.0582174484504; 0.0536215411781; 0.0267129700875; 0.0236467748135; 0.0290429080862; 0.155791241002; 0.0955902097233; 0.000917811132667; 0.0292914697175; 
